Variable,Importance,StDev,method,area,week,resp,model
dtw_0_5ha,0.036919673389926,0.011748689242302119,perm_r2,KIL,34,moist_mean,gam
tpi20,0.009035149850389562,0.006982998465531065,perm_r2,KIL,34,moist_mean,gam
tpi500,0.033681051045795635,0.012604027020164577,perm_r2,KIL,34,moist_mean,gam
wet_effect,0.23228862137753267,0.03137453038382587,perm_r2,KIL,34,moist_mean,gam
soil_type,2.4058168099818618,0.21421123056081579,perm_rmse,KIL,34,moist_mean,gam
pisr_summer_10m,0.15989272832439613,0.08734076168926772,perm_rmse,KIL,34,moist_mean,gam
twi_luke,0.7479762536248751,0.09144739039979667,perm_rmse,KIL,34,moist_mean,gam
dtw_0_5ha,0.3244018290290878,0.08149289544332243,perm_rmse,KIL,34,moist_mean,gam
tpi20,0.04476217842482004,0.04437588356696265,perm_rmse,KIL,34,moist_mean,gam
tpi500,0.3221383384557354,0.11150740901894333,perm_rmse,KIL,34,moist_mean,gam
wet_effect,1.6803035560198187,0.21103582841333235,perm_rmse,KIL,34,moist_mean,gam
pisr_summer_10m,0.0030333152839408075,0.002313517457574504,perm_r2,KIL,35,moist_mean,lm
twi_luke,0.07580983120266652,0.02359289716094147,perm_r2,KIL,35,moist_mean,lm
dtw_0_5ha,0.027558906162034658,0.011064544444685593,perm_r2,KIL,35,moist_mean,lm
tpi20,3.9580959249108094e-4,8.675878431972915e-4,perm_r2,KIL,35,moist_mean,lm
tpi500,0.018516561123219644,0.007975747345290173,perm_r2,KIL,35,moist_mean,lm
wet_effect,0.17409573011210563,0.03128153911459301,perm_r2,KIL,35,moist_mean,lm
soil_type,0.35171153986732206,0.03563280678853733,perm_r2,KIL,35,moist_mean,lm
pisr_summer_10m,0.010691188770720218,0.02739736245715757,perm_rmse,KIL,35,moist_mean,lm
twi_luke,0.7329945078913951,0.11195624119142623,perm_rmse,KIL,35,moist_mean,lm
dtw_0_5ha,0.34123637096359405,0.09263785485076607,perm_rmse,KIL,35,moist_mean,lm
tpi20,-0.0013165727699883333,0.006709966973716456,perm_rmse,KIL,35,moist_mean,lm
tpi500,0.20475633972669288,0.11504689060146962,perm_rmse,KIL,35,moist_mean,lm
wet_effect,1.4453872780172765,0.17504812515263132,perm_rmse,KIL,35,moist_mean,lm
soil_type,3.0851184366261717,0.33360246996269133,perm_rmse,KIL,35,moist_mean,lm
soil_type,0.3368198502015028,0.039238646356520746,perm_r2,KIL,35,moist_mean,gam
pisr_summer_10m,0.015004136221205822,0.006123442963940426,perm_r2,KIL,35,moist_mean,gam
twi_luke,0.06829125712128842,0.015089533771860446,perm_r2,KIL,35,moist_mean,gam
dtw_0_5ha,0.02264033656705915,0.011890457175784552,perm_r2,KIL,35,moist_mean,gam
tpi20,-1.8844500752734917e-6,4.5732853604683237e-4,perm_r2,KIL,35,moist_mean,gam
tpi500,0.02275781892784303,0.010730318962095526,perm_r2,KIL,35,moist_mean,gam
wet_effect,0.18940132533644136,0.03683740734600834,perm_r2,KIL,35,moist_mean,gam
soil_type,2.945062471828706,0.32964128558513317,perm_rmse,KIL,35,moist_mean,gam
pisr_summer_10m,0.1642251405670086,0.04149001173258278,perm_rmse,KIL,35,moist_mean,gam
twi_luke,0.7015691747213095,0.12209424010966448,perm_rmse,KIL,35,moist_mean,gam
dtw_0_5ha,0.25148112946882717,0.09397894811851346,perm_rmse,KIL,35,moist_mean,gam
tpi20,-4.949447626998449e-5,0.00511502182984951,perm_rmse,KIL,35,moist_mean,gam
tpi500,0.1778225295749845,0.08418435454054345,perm_rmse,KIL,35,moist_mean,gam
wet_effect,1.7901797637392225,0.24411718572469845,perm_rmse,KIL,35,moist_mean,gam
pisr_summer_10m,0.002043518250666887,0.00283059092113472,perm_r2,KIL,36,moist_mean,lm
twi_luke,0.04575045965967964,0.013247249229071296,perm_r2,KIL,36,moist_mean,lm
dtw_0_5ha,0.026544044970164226,0.011757657199672998,perm_r2,KIL,36,moist_mean,lm
tpi20,0.0021717656918864513,0.001957591692809763,perm_r2,KIL,36,moist_mean,lm
tpi500,0.02036334655180483,0.0053856293796097346,perm_r2,KIL,36,moist_mean,lm
wet_effect,0.18240814727574908,0.023956495538926727,perm_r2,KIL,36,moist_mean,lm
soil_type,0.3713836431033183,0.03182584411286697,perm_r2,KIL,36,moist_mean,lm
pisr_summer_10m,0.003676520658721927,0.016151579838736357,perm_rmse,KIL,36,moist_mean,lm
twi_luke,0.5100418767219596,0.09251034559490558,perm_rmse,KIL,36,moist_mean,lm
dtw_0_5ha,0.29142129754982343,0.07369610412065514,perm_rmse,KIL,36,moist_mean,lm
tpi20,0.007669506151601091,0.024896174148389984,perm_rmse,KIL,36,moist_mean,lm
tpi500,0.17537101599068325,0.10146906030748523,perm_rmse,KIL,36,moist_mean,lm
wet_effect,1.3447398898923222,0.210813660055268,perm_rmse,KIL,36,moist_mean,lm
soil_type,3.3317036297467997,0.3803457648936297,perm_rmse,KIL,36,moist_mean,lm
soil_type,0.379904084926307,0.018355696138137208,perm_r2,KIL,36,moist_mean,gam
pisr_summer_10m,0.02469308697165067,0.005501394119699296,perm_r2,KIL,36,moist_mean,gam
twi_luke,0.04497144440882665,0.017500601262735123,perm_r2,KIL,36,moist_mean,gam
dtw_0_5ha,0.013743180314326187,0.006658955647108606,perm_r2,KIL,36,moist_mean,gam
tpi20,0.0020770044724822134,0.0015374814968117838,perm_r2,KIL,36,moist_mean,gam
tpi500,0.013962361581615568,0.007703981518879507,perm_r2,KIL,36,moist_mean,gam
wet_effect,0.209885259037368,0.04213651218449011,perm_r2,KIL,36,moist_mean,gam
soil_type,3.3648913156297224,0.42477503307151515,perm_rmse,KIL,36,moist_mean,gam
pisr_summer_10m,0.26761320348504436,0.09309483757760308,perm_rmse,KIL,36,moist_mean,gam
twi_luke,0.46665809631096256,0.12448618221607584,perm_rmse,KIL,36,moist_mean,gam
dtw_0_5ha,0.1543932946799103,0.056027789746502,perm_rmse,KIL,36,moist_mean,gam
tpi20,0.01685325231114181,0.03268731887496163,perm_rmse,KIL,36,moist_mean,gam
tpi500,0.1994516165952172,0.056766206388699114,perm_rmse,KIL,36,moist_mean,gam
wet_effect,1.5748709730034944,0.21190861188525625,perm_rmse,KIL,36,moist_mean,gam
pisr_summer_10m,0.005392179064348313,0.0034930077362070383,perm_r2,KIL,37,moist_mean,lm
twi_luke,0.06213505479399213,0.01050143786762164,perm_r2,KIL,37,moist_mean,lm
dtw_0_5ha,0.025015607677739977,0.00867545966192945,perm_r2,KIL,37,moist_mean,lm
tpi20,0.002637980944531282,0.002547504241760605,perm_r2,KIL,37,moist_mean,lm
tpi500,0.011340875313521025,0.0062791625392771356,perm_r2,KIL,37,moist_mean,lm
wet_effect,0.17788196824894884,0.032604374839282566,perm_r2,KIL,37,moist_mean,lm
soil_type,0.3753758146589472,0.04383339908343154,perm_r2,KIL,37,moist_mean,lm
pisr_summer_10m,0.017555041343367606,0.028556067990116493,perm_rmse,KIL,37,moist_mean,lm
twi_luke,0.5285326742198194,0.11392356009637995,perm_rmse,KIL,37,moist_mean,lm
dtw_0_5ha,0.27478484206707865,0.09597607480353425,perm_rmse,KIL,37,moist_mean,lm
tpi20,0.01625156754585344,0.03146425380796674,perm_rmse,KIL,37,moist_mean,lm
tpi500,0.13881146310114384,0.044928008431842,perm_rmse,KIL,37,moist_mean,lm
wet_effect,1.4323190089136932,0.151378293118176,perm_rmse,KIL,37,moist_mean,lm
soil_type,3.3770552800911804,0.3585187452470404,perm_rmse,KIL,37,moist_mean,lm
soil_type,0.34924960409329975,0.04236223070008242,perm_r2,KIL,37,moist_mean,gam
pisr_summer_10m,0.01860256341048665,0.007949993546055011,perm_r2,KIL,37,moist_mean,gam
twi_luke,0.05104639460156151,0.00855444112945485,perm_r2,KIL,37,moist_mean,gam
dtw_0_5ha,0.011184285241142322,0.006307875184947919,perm_r2,KIL,37,moist_mean,gam
tpi20,0.002889102082420125,0.003921255888187803,perm_r2,KIL,37,moist_mean,gam
tpi500,0.014827001989119015,0.005504712731664736,perm_r2,KIL,37,moist_mean,gam
wet_effect,0.19378911028131707,0.03299040131976988,perm_r2,KIL,37,moist_mean,gam
soil_type,3.0221920265907847,0.2617808358349824,perm_rmse,KIL,37,moist_mean,gam
pisr_summer_10m,0.20889281108872543,0.0656968098757685,perm_rmse,KIL,37,moist_mean,gam
twi_luke,0.5219684637370001,0.14642254804975025,perm_rmse,KIL,37,moist_mean,gam
dtw_0_5ha,0.12635892233575952,0.07400076397974617,perm_rmse,KIL,37,moist_mean,gam
tpi20,0.022967580159590818,0.03135014472860331,perm_rmse,KIL,37,moist_mean,gam
tpi500,0.1124920354981537,0.05748173655000803,perm_rmse,KIL,37,moist_mean,gam
wet_effect,1.653888546716424,0.25809145939283207,perm_rmse,KIL,37,moist_mean,gam
pisr_summer_10m,0.003749936322062564,0.003158146010286852,perm_r2,KIL,38,moist_mean,lm
twi_luke,0.033849807450440014,0.011323188227971081,perm_r2,KIL,38,moist_mean,lm
dtw_0_5ha,0.03856265284154645,0.011684050864013898,perm_r2,KIL,38,moist_mean,lm
tpi20,0.001670916103211051,0.003701958834543321,perm_r2,KIL,38,moist_mean,lm
tpi500,0.02114972250677107,0.008380718030149724,perm_r2,KIL,38,moist_mean,lm
wet_effect,0.22950131562440634,0.03958497299935681,perm_r2,KIL,38,moist_mean,lm
soil_type,0.3450871394306314,0.046287022852945545,perm_r2,KIL,38,moist_mean,lm
pisr_summer_10m,0.013367248763223394,0.041630376197931654,perm_rmse,KIL,38,moist_mean,lm
twi_luke,0.3469221335340231,0.07426257319480496,perm_rmse,KIL,38,moist_mean,lm
dtw_0_5ha,0.40353540724348724,0.09347628711489951,perm_rmse,KIL,38,moist_mean,lm
tpi20,0.01719662333260761,0.01988347311594867,perm_rmse,KIL,38,moist_mean,lm
tpi500,0.23247491346121746,0.11567731054105243,perm_rmse,KIL,38,moist_mean,lm
wet_effect,1.740914262283286,0.2230245894376572,perm_rmse,KIL,38,moist_mean,lm
soil_type,3.061669800553659,0.3197839350368794,perm_rmse,KIL,38,moist_mean,lm
soil_type,0.3501146981936679,0.037156793836299364,perm_r2,KIL,38,moist_mean,gam
pisr_summer_10m,0.025627134881222792,0.007377071021197062,perm_r2,KIL,38,moist_mean,gam
twi_luke,0.03314973085260019,0.010262880144583573,perm_r2,KIL,38,moist_mean,gam
dtw_0_5ha,0.012725708146098347,0.007702111416926953,perm_r2,KIL,38,moist_mean,gam
tpi20,0.0030668207639497624,0.004010490158994991,perm_r2,KIL,38,moist_mean,gam
tpi500,0.023941041751196192,0.006617423252175826,perm_r2,KIL,38,moist_mean,gam
wet_effect,0.24238005704945936,0.025307255722794547,perm_r2,KIL,38,moist_mean,gam
soil_type,2.9690275331425053,0.3370410998819836,perm_rmse,KIL,38,moist_mean,gam
pisr_summer_10m,0.22628551991268592,0.08341250775909576,perm_rmse,KIL,38,moist_mean,gam
twi_luke,0.30488021663506987,0.1038034602625594,perm_rmse,KIL,38,moist_mean,gam
dtw_0_5ha,0.10873566354341921,0.060953064998318686,perm_rmse,KIL,38,moist_mean,gam
tpi20,0.027681644498844627,0.028373191904824204,perm_rmse,KIL,38,moist_mean,gam
tpi500,0.17876090140447634,0.048429563925487716,perm_rmse,KIL,38,moist_mean,gam
wet_effect,1.904719023455773,0.1668359869824636,perm_rmse,KIL,38,moist_mean,gam
pisr_summer_10m,0.0010617702094624982,0.0025892077539751415,perm_r2,KIL,39,moist_mean,lm
twi_luke,0.040388336606537026,0.012967287983569732,perm_r2,KIL,39,moist_mean,lm
dtw_0_5ha,0.02564644051562958,0.012460043815531808,perm_r2,KIL,39,moist_mean,lm
tpi20,0.00327879377895115,0.0057226589826077775,perm_r2,KIL,39,moist_mean,lm
tpi500,0.004010295062719738,0.00393368357148767,perm_r2,KIL,39,moist_mean,lm
wet_effect,0.1843281543772419,0.030403296449298265,perm_r2,KIL,39,moist_mean,lm
soil_type,0.41730799917901945,0.025072502538955467,perm_r2,KIL,39,moist_mean,lm
pisr_summer_10m,0.018764646527097105,0.01655463020053545,perm_rmse,KIL,39,moist_mean,lm
twi_luke,0.35157488768710066,0.13002987947204214,perm_rmse,KIL,39,moist_mean,lm
dtw_0_5ha,0.3106225746877197,0.10608100317965527,perm_rmse,KIL,39,moist_mean,lm
tpi20,0.023897797573350844,0.03283338002742779,perm_rmse,KIL,39,moist_mean,lm
tpi500,0.0329300364091754,0.05819503782625825,perm_rmse,KIL,39,moist_mean,lm
wet_effect,1.7523132942573578,0.24537636410908406,perm_rmse,KIL,39,moist_mean,lm
soil_type,3.515978449576765,0.2983222806137046,perm_rmse,KIL,39,moist_mean,lm
soil_type,0.38821350463741217,0.04336091002402683,perm_r2,KIL,39,moist_mean,gam
pisr_summer_10m,0.0178386736034162,0.004338963329852335,perm_r2,KIL,39,moist_mean,gam
twi_luke,0.04118529700405374,0.018326646636188857,perm_r2,KIL,39,moist_mean,gam
dtw_0_5ha,0.023713981303277266,0.012357830153677966,perm_r2,KIL,39,moist_mean,gam
tpi20,0.008543076957643215,0.005236390077442521,perm_r2,KIL,39,moist_mean,gam
tpi500,0.02010815406883635,0.01137598688242578,perm_r2,KIL,39,moist_mean,gam
wet_effect,0.2353052833915932,0.021743100110874814,perm_r2,KIL,39,moist_mean,gam
soil_type,3.616092505291895,0.3662773753326747,perm_rmse,KIL,39,moist_mean,gam
pisr_summer_10m,0.1705047873341881,0.09077754759612901,perm_rmse,KIL,39,moist_mean,gam
twi_luke,0.412518165925629,0.2106950441234023,perm_rmse,KIL,39,moist_mean,gam
dtw_0_5ha,0.2084680839070156,0.1295637716059571,perm_rmse,KIL,39,moist_mean,gam
tpi20,0.058598341125144414,0.07548713485970161,perm_rmse,KIL,39,moist_mean,gam
tpi500,0.1420933323452168,0.06331079748591954,perm_rmse,KIL,39,moist_mean,gam
wet_effect,2.0517393825125163,0.25817734903035405,perm_rmse,KIL,39,moist_mean,gam
pisr_summer_10m,0.0036914529131590766,0.0041931167240865895,perm_r2,KIL,40,moist_mean,lm
twi_luke,0.03838312338929669,0.013270323491695452,perm_r2,KIL,40,moist_mean,lm
dtw_0_5ha,0.025582668428113253,0.013356528428068769,perm_r2,KIL,40,moist_mean,lm
tpi20,0.0034540242262530605,0.004914538349157501,perm_r2,KIL,40,moist_mean,lm
tpi500,0.007996288140004072,0.003684496774443623,perm_r2,KIL,40,moist_mean,lm
wet_effect,0.20435872331040436,0.04037164892139482,perm_r2,KIL,40,moist_mean,lm
soil_type,0.38176944734936546,0.02474680257260684,perm_r2,KIL,40,moist_mean,lm
pisr_summer_10m,0.06207365791474029,0.04479030712069488,perm_rmse,KIL,40,moist_mean,lm
twi_luke,0.2675842921223392,0.15516493405388174,perm_rmse,KIL,40,moist_mean,lm
dtw_0_5ha,0.2405899386493724,0.08796104330727507,perm_rmse,KIL,40,moist_mean,lm
tpi20,0.041427356687338344,0.05826746506361487,perm_rmse,KIL,40,moist_mean,lm
tpi500,0.0865744976788548,0.07814207844059147,perm_rmse,KIL,40,moist_mean,lm
wet_effect,1.8266207118967555,0.2212423416537471,perm_rmse,KIL,40,moist_mean,lm
soil_type,3.1995883959877007,0.24928584385844957,perm_rmse,KIL,40,moist_mean,lm
soil_type,0.36438011878568655,0.04069501171475443,perm_r2,KIL,40,moist_mean,gam
pisr_summer_10m,0.02810165297199792,0.008781977881511138,perm_r2,KIL,40,moist_mean,gam
twi_luke,0.03555383721996434,0.009414650640324122,perm_r2,KIL,40,moist_mean,gam
dtw_0_5ha,0.00814401584313137,0.01006087645777188,perm_r2,KIL,40,moist_mean,gam
tpi20,0.004570072017504434,0.004988022871524727,perm_r2,KIL,40,moist_mean,gam
tpi500,0.01196109217297473,0.005543746019449278,perm_r2,KIL,40,moist_mean,gam
wet_effect,0.23032234160377207,0.030055125343980173,perm_r2,KIL,40,moist_mean,gam
soil_type,3.297484382795855,0.31718441446049944,perm_rmse,KIL,40,moist_mean,gam
pisr_summer_10m,0.26291533893660457,0.047096212631952794,perm_rmse,KIL,40,moist_mean,gam
twi_luke,0.29238137872578085,0.06028048685133766,perm_rmse,KIL,40,moist_mean,gam
dtw_0_5ha,0.10653293826836699,0.06157922822178032,perm_rmse,KIL,40,moist_mean,gam
tpi20,0.05486879008311831,0.044051213315552305,perm_rmse,KIL,40,moist_mean,gam
tpi500,0.08983805228943816,0.052337250108144565,perm_rmse,KIL,40,moist_mean,gam
wet_effect,2.0104907870921616,0.24917025032750334,perm_rmse,KIL,40,moist_mean,gam
pisr_summer_10m,0.002193538156906244,0.002431187497530422,perm_r2,KIL,41,moist_mean,lm
twi_luke,0.03032709406160236,0.007419469515316528,perm_r2,KIL,41,moist_mean,lm
dtw_0_5ha,0.02326043663229681,0.013271395612586358,perm_r2,KIL,41,moist_mean,lm
tpi20,0.0013200311542590937,0.005695443635357316,perm_r2,KIL,41,moist_mean,lm
tpi500,0.010698922334310672,0.00819501556957107,perm_r2,KIL,41,moist_mean,lm
wet_effect,0.1916381254316847,0.02718929910413363,perm_r2,KIL,41,moist_mean,lm
soil_type,0.3788066319508064,0.03023047757046438,perm_r2,KIL,41,moist_mean,lm
pisr_summer_10m,0.01765331238880332,0.02207552626861274,perm_rmse,KIL,41,moist_mean,lm
twi_luke,0.3028941452557735,0.08550209192450013,perm_rmse,KIL,41,moist_mean,lm
dtw_0_5ha,0.25121451214467394,0.08675507108091822,perm_rmse,KIL,41,moist_mean,lm
tpi20,0.06025118907741689,0.0500208997463892,perm_rmse,KIL,41,moist_mean,lm
tpi500,0.1009847710065781,0.042533574340753305,perm_rmse,KIL,41,moist_mean,lm
wet_effect,1.6170485642374977,0.2952832975730751,perm_rmse,KIL,41,moist_mean,lm
soil_type,3.067399165905158,0.3716964227888272,perm_rmse,KIL,41,moist_mean,lm
soil_type,0.39419897224982314,0.03825816524830631,perm_r2,KIL,41,moist_mean,gam
pisr_summer_10m,0.01972672125225277,0.008888662150235068,perm_r2,KIL,41,moist_mean,gam
twi_luke,0.017294036769153885,0.01233890991727573,perm_r2,KIL,41,moist_mean,gam
dtw_0_5ha,0.0136325990232192,0.004911135321856221,perm_r2,KIL,41,moist_mean,gam
tpi20,0.006167934813014831,0.0034260228497974016,perm_r2,KIL,41,moist_mean,gam
tpi500,0.012180784818904338,0.0058182615116774625,perm_r2,KIL,41,moist_mean,gam
wet_effect,0.19505066853385464,0.030022136041804186,perm_r2,KIL,41,moist_mean,gam
soil_type,3.0085750772245357,0.23214269322541148,perm_rmse,KIL,41,moist_mean,gam
pisr_summer_10m,0.18021432631514678,0.07075185672171638,perm_rmse,KIL,41,moist_mean,gam
twi_luke,0.1644583386756649,0.06333503921565038,perm_rmse,KIL,41,moist_mean,gam
dtw_0_5ha,0.10533036029265208,0.06488601570550388,perm_rmse,KIL,41,moist_mean,gam
tpi20,0.03842369157464294,0.042557844739974746,perm_rmse,KIL,41,moist_mean,gam
tpi500,0.1268396627049798,0.06078895031495589,perm_rmse,KIL,41,moist_mean,gam
wet_effect,1.8348901960572295,0.2730874173566412,perm_rmse,KIL,41,moist_mean,gam
pisr_summer_10m,0.011594343549054953,0.011051063388751947,perm_r2,VAR,23,moist_mean,lm
twi_luke,0.07248439524945532,0.02600862649011745,perm_r2,VAR,23,moist_mean,lm
dtw_0_5ha,0.00739390126870848,0.026672284068607367,perm_r2,VAR,23,moist_mean,lm
tpi20,0.048749834577688264,0.022744905720549137,perm_r2,VAR,23,moist_mean,lm
tpi500,0.13970766709970722,0.04634372100985349,perm_r2,VAR,23,moist_mean,lm
wet_effect,0.65349091449104,0.06163530223567694,perm_r2,VAR,23,moist_mean,lm
soil_type,0.016326039937860658,0.014907125313198082,perm_r2,VAR,23,moist_mean,lm
pisr_summer_10m,0.1675111358454761,0.12689545602524513,perm_rmse,VAR,23,moist_mean,lm
twi_luke,0.9704322958621583,0.46378365055628795,perm_rmse,VAR,23,moist_mean,lm
dtw_0_5ha,0.3205392527688201,0.28365818865704934,perm_rmse,VAR,23,moist_mean,lm
tpi20,0.524500307529399,0.2814042631685263,perm_rmse,VAR,23,moist_mean,lm
tpi500,1.891752348144767,0.6937873787400903,perm_rmse,VAR,23,moist_mean,lm
wet_effect,8.755120549446222,0.9118964323091927,perm_rmse,VAR,23,moist_mean,lm
soil_type,0.10231846309808264,0.17242214403002212,perm_rmse,VAR,23,moist_mean,lm
soil_type,0.024840170447103925,0.016530617937760714,perm_r2,VAR,23,moist_mean,gam
pisr_summer_10m,0.005458075330628864,0.008134267178133004,perm_r2,VAR,23,moist_mean,gam
twi_luke,0.030724019104758325,0.01616276106959209,perm_r2,VAR,23,moist_mean,gam
dtw_0_5ha,0.049706113712952936,0.029637583509981493,perm_r2,VAR,23,moist_mean,gam
tpi20,0.12277686788992262,0.043311236105702915,perm_r2,VAR,23,moist_mean,gam
tpi500,0.14317024974800546,0.03262847762520769,perm_r2,VAR,23,moist_mean,gam
wet_effect,0.6577693675920356,0.06848535283598806,perm_r2,VAR,23,moist_mean,gam
soil_type,0.24442537022287736,0.18909691283399432,perm_rmse,VAR,23,moist_mean,gam
pisr_summer_10m,0.20843643242731114,0.09956985936014896,perm_rmse,VAR,23,moist_mean,gam
twi_luke,0.5415955121418327,0.5155740827001603,perm_rmse,VAR,23,moist_mean,gam
dtw_0_5ha,0.7037991939683125,0.441232566656224,perm_rmse,VAR,23,moist_mean,gam
tpi20,1.689795433871113,0.3173985600082868,perm_rmse,VAR,23,moist_mean,gam
tpi500,2.9909940339247645,0.4124576324731248,perm_rmse,VAR,23,moist_mean,gam
wet_effect,9.292627303690901,0.8295215417547664,perm_rmse,VAR,23,moist_mean,gam
pisr_summer_10m,0.05074940437075046,0.02551739649896659,perm_r2,VAR,24,moist_mean,lm
twi_luke,1.7589634243975194e-5,0.001068017556934607,perm_r2,VAR,24,moist_mean,lm
dtw_0_5ha,0.011739479078892178,0.018373312117038694,perm_r2,VAR,24,moist_mean,lm
tpi20,0.13430062462889436,0.0449840643941158,perm_r2,VAR,24,moist_mean,lm
tpi500,0.05819350249559489,0.03173395290201381,perm_r2,VAR,24,moist_mean,lm
wet_effect,0.6490970426123023,0.016309458987146065,perm_r2,VAR,24,moist_mean,lm
soil_type,5.747261347602728e-4,0.003253127500133618,perm_r2,VAR,24,moist_mean,lm
pisr_summer_10m,0.6399809829505951,0.2544032264670271,perm_rmse,VAR,24,moist_mean,lm
twi_luke,7.779700176804738e-4,0.01633652203139332,perm_rmse,VAR,24,moist_mean,lm
dtw_0_5ha,0.29207157420359664,0.1875646588221759,perm_rmse,VAR,24,moist_mean,lm
tpi20,1.7291890288274177,0.5430125629439745,perm_rmse,VAR,24,moist_mean,lm
tpi500,0.9284190734670215,0.2688499313121853,perm_rmse,VAR,24,moist_mean,lm
wet_effect,9.785785929468371,1.0978965244550942,perm_rmse,VAR,24,moist_mean,lm
soil_type,0.022680078008089844,0.039766995243567596,perm_rmse,VAR,24,moist_mean,lm
soil_type,-3.864545049657497e-4,0.0036556147718005217,perm_r2,VAR,24,moist_mean,gam
pisr_summer_10m,0.04402251711880607,0.02469095522429617,perm_r2,VAR,24,moist_mean,gam
twi_luke,-4.394004052589495e-4,0.001068276899943411,perm_r2,VAR,24,moist_mean,gam
dtw_0_5ha,0.017602149029093038,0.013058278184261684,perm_r2,VAR,24,moist_mean,gam
tpi20,0.14543841159828066,0.04817974375816147,perm_r2,VAR,24,moist_mean,gam
tpi500,0.06549051068823747,0.0351140808840768,perm_r2,VAR,24,moist_mean,gam
wet_effect,0.6242244331948066,0.04218579750371424,perm_r2,VAR,24,moist_mean,gam
soil_type,0.019603813958552863,0.050892332079364506,perm_rmse,VAR,24,moist_mean,gam
pisr_summer_10m,0.7470293100402318,0.2531044513262119,perm_rmse,VAR,24,moist_mean,gam
twi_luke,0.006035161833464286,0.00925571784398893,perm_rmse,VAR,24,moist_mean,gam
dtw_0_5ha,0.27359031764041736,0.16226648460531146,perm_rmse,VAR,24,moist_mean,gam
