fit_area,week,resp,pred_area,model,loocv_R2,loocv_rmse
HYY,41,moist_mean,PIS,gam,0.11274745421467415,25.30778095354896
HYY,41,moist_mean,KAR,gam,0.05884517011841581,17.845385818491813
HYY,41,moist_mean,HYY,gam,0.2638677435655348,10.036836321968769
HYY,42,moist_mean,KIL,lm,NA,NA
HYY,42,moist_mean,VAR,lm,0.028230139214533524,19.15339460172158
HYY,42,moist_mean,TII,lm,0.29372080825363156,18.09025676281584
HYY,42,moist_mean,PIS,lm,0.07079157962362886,15.997253709783719
HYY,42,moist_mean,KAR,lm,0.03287282707475465,15.182320047802241
HYY,42,moist_mean,HYY,lm,0.26450956138814424,9.824505804293915
HYY,42,moist_mean,KIL,gam,NA,NA
HYY,42,moist_mean,VAR,gam,0.0034453749332910705,26.753011537979333
HYY,42,moist_mean,TII,gam,0.3008641220665453,17.111990368782774
HYY,42,moist_mean,PIS,gam,0.10428410256388601,20.987709769884855
HYY,42,moist_mean,KAR,gam,0.04543635045955259,16.239296394398632
HYY,42,moist_mean,HYY,gam,0.2604028776197991,9.91569770754037
HYY,43,moist_mean,KIL,lm,NA,NA
HYY,43,moist_mean,VAR,lm,0.015499059091814952,21.68060256330803
HYY,43,moist_mean,TII,lm,0.26862523574764685,15.761325553417262
HYY,43,moist_mean,PIS,lm,0.0021891253086854267,18.165097434338357
HYY,43,moist_mean,KAR,lm,0.02173671888667507,16.55938498501274
HYY,43,moist_mean,HYY,lm,0.3154018417439136,11.088001388335062
HYY,43,moist_mean,KIL,gam,NA,NA
HYY,43,moist_mean,VAR,gam,4.788858330533283e-5,35.13975767713041
HYY,43,moist_mean,TII,gam,0.2811166022538495,14.23019357661356
HYY,43,moist_mean,PIS,gam,0.01603143501000898,25.566728206354885
HYY,43,moist_mean,KAR,gam,0.030189466262658643,18.88917998648587
HYY,43,moist_mean,HYY,gam,0.3273465266373948,11.036991767259542
HYY,44,moist_mean,KIL,lm,NA,NA
HYY,44,moist_mean,VAR,lm,0.02150984706111829,23.247646056890243
HYY,44,moist_mean,TII,lm,0.36463136497170673,15.500130160836644
HYY,44,moist_mean,PIS,lm,0.05178213374816536,24.84617123633981
HYY,44,moist_mean,KAR,lm,0.002453140113983502,18.748859014612282
HYY,44,moist_mean,HYY,lm,0.42489525606221396,11.534877555650498
HYY,44,moist_mean,KIL,gam,NA,NA
HYY,44,moist_mean,VAR,gam,2.669623755561004e-5,39.268288715025506
HYY,44,moist_mean,TII,gam,0.36251324305209887,14.35854922489376
HYY,44,moist_mean,PIS,gam,0.04577111360453167,28.42604440072175
HYY,44,moist_mean,KAR,gam,0.0028245478279646024,21.235231457397756
HYY,44,moist_mean,HYY,gam,0.38469012064847136,12.177411048125682
HYY,17,moist_mean,KIL,lm,NA,NA
HYY,17,moist_mean,VAR,lm,NA,NA
HYY,17,moist_mean,TII,lm,NA,NA
HYY,17,moist_mean,PIS,lm,NA,NA
HYY,17,moist_mean,KAR,lm,0.2536532871684879,12.218621759510084
HYY,17,moist_mean,HYY,lm,0.6453817587962178,9.896392245370162
HYY,17,moist_mean,KIL,gam,NA,NA
HYY,17,moist_mean,VAR,gam,NA,NA
HYY,17,moist_mean,TII,gam,NA,NA
HYY,17,moist_mean,PIS,gam,NA,NA
HYY,17,moist_mean,KAR,gam,0.010739766908745983,23.303883772141624
HYY,17,moist_mean,HYY,gam,0.5706609971498267,11.188188845089606
KAR,10,moist_mean,KIL,lm,NA,NA
KAR,10,moist_mean,VAR,lm,NA,NA
KAR,10,moist_mean,TII,lm,NA,NA
KAR,10,moist_mean,PIS,lm,NA,NA
KAR,10,moist_mean,HYY,lm,NA,NA
KAR,10,moist_mean,KAR,lm,0.23831940528328255,11.89510685476646
KAR,10,moist_mean,KIL,gam,NA,NA
KAR,10,moist_mean,VAR,gam,NA,NA
KAR,10,moist_mean,TII,gam,NA,NA
KAR,10,moist_mean,PIS,gam,NA,NA
KAR,10,moist_mean,HYY,gam,NA,NA
KAR,10,moist_mean,KAR,gam,0.3530012744790243,10.889218736513785
KAR,11,moist_mean,KIL,lm,NA,NA
KAR,11,moist_mean,VAR,lm,NA,NA
KAR,11,moist_mean,TII,lm,NA,NA
KAR,11,moist_mean,PIS,lm,NA,NA
KAR,11,moist_mean,HYY,lm,NA,NA
KAR,11,moist_mean,KAR,lm,0.3231145928262951,11.041435403069702
KAR,11,moist_mean,KIL,gam,NA,NA
KAR,11,moist_mean,VAR,gam,NA,NA
KAR,11,moist_mean,TII,gam,NA,NA
KAR,11,moist_mean,PIS,gam,NA,NA
KAR,11,moist_mean,HYY,gam,NA,NA
KAR,11,moist_mean,KAR,gam,0.41008190459111726,10.367998413474238
KAR,12,moist_mean,KIL,lm,NA,NA
KAR,12,moist_mean,VAR,lm,NA,NA
KAR,12,moist_mean,TII,lm,NA,NA
KAR,12,moist_mean,PIS,lm,NA,NA
KAR,12,moist_mean,HYY,lm,NA,NA
KAR,12,moist_mean,KAR,lm,0.28626411658422607,11.925659899885664
KAR,12,moist_mean,KIL,gam,NA,NA
KAR,12,moist_mean,VAR,gam,NA,NA
KAR,12,moist_mean,TII,gam,NA,NA
KAR,12,moist_mean,PIS,gam,NA,NA
KAR,12,moist_mean,HYY,gam,NA,NA
KAR,12,moist_mean,KAR,gam,0.40014389856390237,10.965151789052694
KAR,15,moist_mean,KIL,lm,NA,NA
KAR,15,moist_mean,VAR,lm,NA,NA
KAR,15,moist_mean,TII,lm,NA,NA
KAR,15,moist_mean,PIS,lm,NA,NA
KAR,15,moist_mean,HYY,lm,NA,NA
KAR,15,moist_mean,KAR,lm,0.28031500852581176,11.776239003130469
KAR,15,moist_mean,KIL,gam,NA,NA
KAR,15,moist_mean,VAR,gam,NA,NA
KAR,15,moist_mean,TII,gam,NA,NA
KAR,15,moist_mean,PIS,gam,NA,NA
KAR,15,moist_mean,HYY,gam,NA,NA
KAR,15,moist_mean,KAR,gam,0.2936744861064687,11.784864889926002
KAR,16,moist_mean,KIL,lm,NA,NA
KAR,16,moist_mean,VAR,lm,NA,NA
KAR,16,moist_mean,TII,lm,NA,NA
KAR,16,moist_mean,PIS,lm,NA,NA
KAR,16,moist_mean,HYY,lm,NA,NA
KAR,16,moist_mean,KAR,lm,0.27117659098611685,11.16866542745539
KAR,16,moist_mean,KIL,gam,NA,NA
KAR,16,moist_mean,VAR,gam,NA,NA
KAR,16,moist_mean,TII,gam,NA,NA
KAR,16,moist_mean,PIS,gam,NA,NA
KAR,16,moist_mean,HYY,gam,NA,NA
KAR,16,moist_mean,KAR,gam,0.2902405416947188,11.138762683313596
KAR,17,moist_mean,KIL,lm,NA,NA
KAR,17,moist_mean,VAR,lm,NA,NA
KAR,17,moist_mean,TII,lm,NA,NA
KAR,17,moist_mean,PIS,lm,NA,NA
KAR,17,moist_mean,HYY,lm,0.48500076156690525,12.909603037523834
KAR,17,moist_mean,KAR,lm,0.2651128458308047,12.145389694214366
KAR,17,moist_mean,KIL,gam,NA,NA
KAR,17,moist_mean,VAR,gam,NA,NA
KAR,17,moist_mean,TII,gam,NA,NA
KAR,17,moist_mean,PIS,gam,NA,NA
KAR,17,moist_mean,HYY,gam,0.27862485422875527,14.66855601579248
KAR,17,moist_mean,KAR,gam,0.2804583854635369,12.204772469946397
KAR,18,moist_mean,KIL,lm,NA,NA
KAR,18,moist_mean,VAR,lm,NA,NA
KAR,18,moist_mean,TII,lm,NA,NA
KAR,18,moist_mean,PIS,lm,NA,NA
KAR,18,moist_mean,HYY,lm,0.19566248258296454,14.17129013323004
KAR,18,moist_mean,KAR,lm,0.26342861167665316,12.260748741457853
KAR,18,moist_mean,KIL,gam,NA,NA
KAR,18,moist_mean,VAR,gam,NA,NA
KAR,18,moist_mean,TII,gam,NA,NA
KAR,18,moist_mean,PIS,gam,NA,NA
KAR,18,moist_mean,HYY,gam,0.20150817482892783,14.803451925278626
KAR,18,moist_mean,KAR,gam,0.2735535863694191,12.423298964763891
KAR,19,moist_mean,KIL,lm,NA,NA
KAR,19,moist_mean,VAR,lm,NA,NA
KAR,19,moist_mean,TII,lm,0.09837957072788861,16.608087981799507
KAR,19,moist_mean,PIS,lm,0.5059443465313465,11.220800944241084
KAR,19,moist_mean,HYY,lm,0.1294744328300196,14.61327752603193
KAR,19,moist_mean,KAR,lm,0.2559752546013249,12.608249753527273
KAR,19,moist_mean,KIL,gam,NA,NA
KAR,19,moist_mean,VAR,gam,NA,NA
KAR,19,moist_mean,TII,gam,0.059342757646697115,16.67848436842928
KAR,19,moist_mean,PIS,gam,0.2358932017860602,12.720760450351825
KAR,19,moist_mean,HYY,gam,0.12461718366908071,15.237189130329464
KAR,19,moist_mean,KAR,gam,0.25480435663986567,12.936901030049654
KAR,20,moist_mean,KIL,lm,NA,NA
KAR,20,moist_mean,VAR,lm,NA,NA
KAR,20,moist_mean,TII,lm,0.022180054870599302,16.598340458537955
KAR,20,moist_mean,PIS,lm,0.4502162474553928,10.581212185741832
KAR,20,moist_mean,HYY,lm,0.04099791431656818,15.681047750530466
KAR,20,moist_mean,KAR,lm,0.24385156756790705,11.771433293161488
KAR,20,moist_mean,KIL,gam,NA,NA
KAR,20,moist_mean,VAR,gam,NA,NA
KAR,20,moist_mean,TII,gam,0.013719895488220018,16.955361979044955
KAR,20,moist_mean,PIS,gam,0.25262625782559084,12.255452322638048
KAR,20,moist_mean,HYY,gam,0.03621377281283054,15.914622507102212
KAR,20,moist_mean,KAR,gam,0.2286465906112124,12.173240686078438
KAR,21,moist_mean,KIL,lm,NA,NA
KAR,21,moist_mean,VAR,lm,NA,NA
KAR,21,moist_mean,TII,lm,0.027510708984029658,16.32712598362194
KAR,21,moist_mean,PIS,lm,0.3853356172222605,10.992125950066754
KAR,21,moist_mean,HYY,lm,0.022711030569129105,16.40752777359094
KAR,21,moist_mean,KAR,lm,0.2518224178119616,12.412985151208307
KAR,21,moist_mean,KIL,gam,NA,NA
KAR,21,moist_mean,VAR,gam,NA,NA
KAR,21,moist_mean,TII,gam,0.013685342276720743,16.924494017357798
KAR,21,moist_mean,PIS,gam,0.22598385124276535,12.615510755906104
KAR,21,moist_mean,HYY,gam,0.04756505632274921,15.796841694911887
KAR,21,moist_mean,KAR,gam,0.2359852015847659,12.83736609087624
KAR,22,moist_mean,KIL,lm,NA,NA
KAR,22,moist_mean,VAR,lm,NA,NA
KAR,22,moist_mean,TII,lm,0.06916272111902508,16.001990628904128
KAR,22,moist_mean,PIS,lm,0.4501569277934171,10.88585562904562
KAR,22,moist_mean,HYY,lm,0.041415646771975415,16.607041096586855
KAR,22,moist_mean,KAR,lm,0.25639823764990555,13.084565343128341
KAR,22,moist_mean,KIL,gam,NA,NA
KAR,22,moist_mean,VAR,gam,NA,NA
KAR,22,moist_mean,TII,gam,0.030736081916744644,16.677300163094745
KAR,22,moist_mean,PIS,gam,0.2514467256998345,13.03815989489142
KAR,22,moist_mean,HYY,gam,0.07514262169453188,15.606846096010601
KAR,22,moist_mean,KAR,gam,0.23275304755245288,13.638991204948745
KAR,23,moist_mean,KIL,lm,NA,NA
KAR,23,moist_mean,VAR,lm,0.41611435415884596,12.746344984821759
KAR,23,moist_mean,TII,lm,0.11350183919880713,15.316383070354062
KAR,23,moist_mean,PIS,lm,0.4657896698041158,10.8312952824003
KAR,23,moist_mean,HYY,lm,0.044836848072494453,15.776373944597568
KAR,23,moist_mean,KAR,lm,0.24958030953205593,13.043626743126522
KAR,23,moist_mean,KIL,gam,NA,NA
KAR,23,moist_mean,VAR,gam,0.2820115302575495,13.365435620992047
KAR,23,moist_mean,TII,gam,0.04601583665536914,16.023410131196314
KAR,23,moist_mean,PIS,gam,0.2709888043117743,13.224569015648749
KAR,23,moist_mean,HYY,gam,0.08203384717861696,14.712533785229967
KAR,23,moist_mean,KAR,gam,0.19912938127697918,14.026553602628567
KAR,24,moist_mean,KIL,lm,0.15132098119228765,16.289747529411013
KAR,24,moist_mean,VAR,lm,0.248688948174615,14.222374818286893
KAR,24,moist_mean,TII,lm,0.05603382428732177,15.215156425440425
KAR,24,moist_mean,PIS,lm,0.440457045798019,11.415501261651844
KAR,24,moist_mean,HYY,lm,0.027956390036436102,15.77360773527432
KAR,24,moist_mean,KAR,lm,0.25738782860564247,13.001665047115134
KAR,24,moist_mean,KIL,gam,0.11718272946987349,14.590136705598313
KAR,24,moist_mean,VAR,gam,0.2083843572724821,14.589301290130383
KAR,24,moist_mean,TII,gam,0.018669549167355626,16.04561738429457
KAR,24,moist_mean,PIS,gam,0.31269183769777115,12.923458270024494
KAR,24,moist_mean,HYY,gam,0.04756008525245695,14.652136950518909
KAR,24,moist_mean,KAR,gam,0.19417278136958746,14.034545109485448
KAR,25,moist_mean,KIL,lm,0.1734937965603668,17.385312943103255
KAR,25,moist_mean,VAR,lm,0.3586592949825141,14.866265080993974
KAR,25,moist_mean,TII,lm,0.2576069780417575,13.442689895021777
KAR,25,moist_mean,PIS,lm,0.5017021830313629,11.070612062573327
KAR,25,moist_mean,HYY,lm,0.15161426500620062,12.958635413942407
KAR,25,moist_mean,KAR,lm,0.25694805436932044,13.737232536743274
KAR,25,moist_mean,KIL,gam,0.13344204044132194,15.50705566238996
KAR,25,moist_mean,VAR,gam,0.32322542071153065,14.941641524273301
KAR,25,moist_mean,TII,gam,0.13648299468288627,14.028774173450907
KAR,25,moist_mean,PIS,gam,0.3908063730610072,11.729596930536271
KAR,25,moist_mean,HYY,gam,0.2001212836938369,12.103662199719869
KAR,25,moist_mean,KAR,gam,0.1762801541318428,15.045800864358029
KAR,26,moist_mean,KIL,lm,0.2058162471625266,16.959115363695485
KAR,26,moist_mean,VAR,lm,0.41615868468770695,15.671783652028715
KAR,26,moist_mean,TII,lm,0.3191648260279664,12.716197992958534
KAR,26,moist_mean,PIS,lm,0.512975457472095,10.604240813253316
KAR,26,moist_mean,HYY,lm,0.21389923827015356,12.424091886538287
KAR,26,moist_mean,KAR,lm,0.24773394377730848,12.905916120080208
KAR,26,moist_mean,KIL,gam,0.2027099486772882,15.265502423027428
KAR,26,moist_mean,VAR,gam,0.42542830864755543,15.512457193633319
KAR,26,moist_mean,TII,gam,0.2608577328619341,12.961401638809416
KAR,26,moist_mean,PIS,gam,0.49985864093871357,10.22662441393095
KAR,26,moist_mean,HYY,gam,0.23211102753865107,11.751767583268517
KAR,26,moist_mean,KAR,gam,0.0926738087726367,15.194929740826531
KAR,27,moist_mean,KIL,lm,0.0854908688333308,13.813033309228143
KAR,27,moist_mean,VAR,lm,0.21553346845282392,13.804606025270214
KAR,27,moist_mean,TII,lm,0.1508920202201514,15.169050461934663
KAR,27,moist_mean,PIS,lm,0.38546878362518716,10.609030517617985
KAR,27,moist_mean,HYY,lm,0.06486116238188384,11.052417992926635
KAR,27,moist_mean,KAR,lm,0.1581477242676549,11.705585050929923
KAR,27,moist_mean,KIL,gam,0.06262737025404329,13.094585542707867
KAR,27,moist_mean,VAR,gam,0.22257571927911526,14.081368194468167
KAR,27,moist_mean,TII,gam,0.06524444031629607,15.617490928211577
KAR,27,moist_mean,PIS,gam,0.3087017377083111,11.02579410080089
KAR,27,moist_mean,HYY,gam,0.04661540529456719,11.213134597510903
KAR,27,moist_mean,KAR,gam,0.06691088319843701,13.060025057910906
KAR,28,moist_mean,KIL,lm,0.07222501576938181,13.80630879114716
KAR,28,moist_mean,VAR,lm,0.1749534010984731,13.62285736220706
KAR,28,moist_mean,TII,lm,0.07520505005571174,15.308629236602432
KAR,28,moist_mean,PIS,lm,0.35869914649641355,10.625532560348345
KAR,28,moist_mean,HYY,lm,0.040445160209560196,13.336086822631167
KAR,28,moist_mean,KAR,lm,0.15687086812386974,11.811131371699831
KAR,28,moist_mean,KIL,gam,0.04343754139355261,13.633135574987833
KAR,28,moist_mean,VAR,gam,0.17760118950085443,13.649335509062576
KAR,28,moist_mean,TII,gam,0.01730821128191667,15.850993667001633
KAR,28,moist_mean,PIS,gam,0.2866749330265814,11.363509146776266
KAR,28,moist_mean,HYY,gam,0.03440448382047381,13.157574835464684
KAR,28,moist_mean,KAR,gam,0.062226816049194514,13.187614895734372
KAR,29,moist_mean,KIL,lm,0.07195604201168017,14.58230637099986
KAR,29,moist_mean,VAR,lm,0.1742991770931476,15.151416245224066
KAR,29,moist_mean,TII,lm,0.2512654538287606,15.624536987052455
KAR,29,moist_mean,PIS,lm,0.41033845442729733,10.395646807223018
KAR,29,moist_mean,HYY,lm,0.09886388624202108,13.254487793355922
KAR,29,moist_mean,KAR,lm,0.1589115675070633,12.593667091041485
KAR,29,moist_mean,KIL,gam,0.04138737664318456,13.52196853976855
KAR,29,moist_mean,VAR,gam,0.18674592745903842,15.015490282650447
KAR,29,moist_mean,TII,gam,0.10736320305844309,16.304160667513784
KAR,29,moist_mean,PIS,gam,0.3178868277821924,10.949128008848948
KAR,29,moist_mean,HYY,gam,0.09283367716893084,12.88959737501452
KAR,29,moist_mean,KAR,gam,0.06619701044586887,14.00030876435549
KAR,30,moist_mean,KIL,lm,0.11633041062646082,17.762950584891602
KAR,30,moist_mean,VAR,lm,0.23638003884994033,15.74416731875284
KAR,30,moist_mean,TII,lm,0.45890647051550854,18.513849815938205
KAR,30,moist_mean,PIS,lm,0.42567912521246076,13.215839255045012
KAR,30,moist_mean,HYY,lm,0.19401535014510354,11.898426184976156
KAR,30,moist_mean,KAR,lm,0.13600310298789747,12.939363053549233
KAR,30,moist_mean,KIL,gam,0.08916413515492827,16.25545693129594
KAR,30,moist_mean,VAR,gam,0.2803464835211868,15.639853247938097
KAR,30,moist_mean,TII,gam,0.34957061436107595,19.188385868121152
KAR,30,moist_mean,PIS,gam,0.2883496642607663,12.935459690971928
KAR,30,moist_mean,HYY,gam,0.17971342029011197,11.815015372567485
KAR,30,moist_mean,KAR,gam,0.0348602185628385,14.849532119560054
KAR,31,moist_mean,KIL,lm,0.18506310899014558,14.678290815360306
KAR,31,moist_mean,VAR,lm,0.27429647493002335,15.146096477562077
KAR,31,moist_mean,TII,lm,0.4940592654675253,18.911276577221695
KAR,31,moist_mean,PIS,lm,0.44268599109544193,11.849419611211404
KAR,31,moist_mean,HYY,lm,0.19396060985779,11.195329193192048
KAR,31,moist_mean,KAR,lm,0.10361025148623766,13.297134835645853
KAR,31,moist_mean,KIL,gam,0.10915441838941779,14.159709727489844
KAR,31,moist_mean,VAR,gam,0.33361184016387196,14.881956861511147
KAR,31,moist_mean,TII,gam,0.3867622292575393,19.655103228392072
KAR,31,moist_mean,PIS,gam,0.2308584560903759,12.454601712230764
KAR,31,moist_mean,HYY,gam,0.18198746145420908,11.3344520781806
KAR,31,moist_mean,KAR,gam,0.02829910904395015,14.959519443403472
KAR,32,moist_mean,KIL,lm,0.19216325872872497,15.820525482329266
KAR,32,moist_mean,VAR,lm,0.2488056316722947,16.21818928503044
KAR,32,moist_mean,TII,lm,0.5083175097295406,18.5853208291023
KAR,32,moist_mean,PIS,lm,0.3465572019203921,12.96779375706771
KAR,32,moist_mean,HYY,lm,0.2593464073596537,11.736767337618348
KAR,32,moist_mean,KAR,lm,0.13214171480848755,13.372477198270996
KAR,32,moist_mean,KIL,gam,0.12687983661551935,14.592216931458088
KAR,32,moist_mean,VAR,gam,0.2941692844093982,15.845832142590037
KAR,32,moist_mean,TII,gam,0.40678367890041073,18.99292021928212
KAR,32,moist_mean,PIS,gam,0.23543409604432514,12.465154497166088
KAR,32,moist_mean,HYY,gam,0.28725155925821394,11.10008653811608
KAR,32,moist_mean,KAR,gam,0.0315305082222743,15.600297162381821
KAR,33,moist_mean,KIL,lm,0.19552235397017792,17.55035713963713
KAR,33,moist_mean,VAR,lm,0.24347990380509485,17.491729598802507
KAR,33,moist_mean,TII,lm,0.5243923773720498,18.853420589250405
KAR,33,moist_mean,PIS,lm,0.3416820202784845,11.945453587365622
KAR,33,moist_mean,HYY,lm,0.33731049631743354,11.966671517799435
KAR,33,moist_mean,KAR,lm,0.0974334066557573,13.63700285438936
KAR,33,moist_mean,KIL,gam,0.12265654290793881,16.087820176332077
KAR,33,moist_mean,VAR,gam,0.2857279481927608,17.245091010633065
KAR,33,moist_mean,TII,gam,0.4654635624288678,19.290320548305623
KAR,33,moist_mean,PIS,gam,0.24170991748919426,11.79853791884829
KAR,33,moist_mean,HYY,gam,0.34784607867595063,11.189250707885774
KAR,33,moist_mean,KAR,gam,0.025493534142106453,15.67521575182084
KAR,34,moist_mean,KIL,lm,0.12695648525194986,16.48901438340209
KAR,34,moist_mean,VAR,lm,0.16119190328155986,16.900107340494074
KAR,34,moist_mean,TII,lm,0.498486213035416,16.379416413399856
KAR,34,moist_mean,PIS,lm,0.22221985424897975,11.865692313803873
KAR,34,moist_mean,HYY,lm,0.29655548161928286,13.334236763758412
KAR,34,moist_mean,KAR,lm,0.10658601312708509,12.535001588963238
KAR,34,moist_mean,KIL,gam,0.10203779520209798,15.109949468131607
KAR,34,moist_mean,VAR,gam,0.18959081430712466,16.7871609114877
KAR,34,moist_mean,TII,gam,0.4263775617875879,17.042594687317475
KAR,34,moist_mean,PIS,gam,0.1637052750016239,11.935615750652655
KAR,34,moist_mean,HYY,gam,0.2760372638816895,12.555737116136136
KAR,34,moist_mean,KAR,gam,0.02619834338041973,14.275694683355745
KAR,35,moist_mean,KIL,lm,0.08857901986115313,14.687660171505836
KAR,35,moist_mean,VAR,lm,0.09582210774933292,16.310389514938777
KAR,35,moist_mean,TII,lm,0.47242225601907634,15.233483104251146
KAR,35,moist_mean,PIS,lm,0.13850397450608976,12.389279613195738
KAR,35,moist_mean,HYY,lm,0.26303081433273107,15.067176503433068
KAR,35,moist_mean,KAR,lm,0.07730414523777616,12.03620681996535
KAR,35,moist_mean,KIL,gam,0.08430513170400503,13.680415325935988
KAR,35,moist_mean,VAR,gam,0.10455383171774464,16.218810736650724
KAR,35,moist_mean,TII,gam,0.3771959076719458,15.715418796080357
KAR,35,moist_mean,PIS,gam,0.07704472034100199,12.491714509398808
KAR,35,moist_mean,HYY,gam,0.23918001282170936,14.370805067207415
KAR,35,moist_mean,KAR,gam,0.006888642777801246,13.821287846006063
KAR,36,moist_mean,KIL,lm,0.09100648025395705,13.530516539218798
KAR,36,moist_mean,VAR,lm,0.09861883028298662,16.095428268463934
KAR,36,moist_mean,TII,lm,0.4515445125981527,13.420911570863149
KAR,36,moist_mean,PIS,lm,0.10145468932622961,13.381524442906185
KAR,36,moist_mean,HYY,lm,0.27278519298559273,17.76370105990485
KAR,36,moist_mean,KAR,lm,0.08205040320158907,11.526874326399636
KAR,36,moist_mean,KIL,gam,0.07798288641361285,12.903212219121862
KAR,36,moist_mean,VAR,gam,0.10772097374031366,16.067571949464643
KAR,36,moist_mean,TII,gam,0.3631338925201215,13.912854105051526
KAR,36,moist_mean,PIS,gam,0.05467245675761215,14.092271935262223
KAR,36,moist_mean,HYY,gam,0.24723409325498102,16.92064865754816
KAR,36,moist_mean,KAR,gam,0.01405935453431442,12.82548922973006
KAR,37,moist_mean,KIL,lm,0.06902627523187681,12.690986247132003
KAR,37,moist_mean,VAR,lm,0.09021103253979279,16.173131338555113
KAR,37,moist_mean,TII,lm,0.27942035920196384,14.07741080622884
KAR,37,moist_mean,PIS,lm,0.0523148484394151,12.260477851887039
KAR,37,moist_mean,HYY,lm,0.20117426039122133,14.810497171414989
KAR,37,moist_mean,KAR,lm,0.03282968264362041,11.181057607442193
KAR,37,moist_mean,KIL,gam,0.05242636354494209,12.70591173407743
KAR,37,moist_mean,VAR,gam,0.09333330120419138,16.249722546878306
KAR,37,moist_mean,TII,gam,0.16780108026061621,14.402379078921747
KAR,37,moist_mean,PIS,gam,0.017372655245405228,12.437394684796008
KAR,37,moist_mean,HYY,gam,0.17383389993950477,14.269063057598736
KAR,37,moist_mean,KAR,gam,0.00190555037334464,12.655841946236075
KAR,38,moist_mean,KIL,lm,0.05797291782309964,13.915142067811065
KAR,38,moist_mean,VAR,lm,0.07335669292622808,15.553099891783702
KAR,38,moist_mean,TII,lm,0.44091570171192046,17.863670270924757
KAR,38,moist_mean,PIS,lm,0.08988237601583109,13.328273436890118
KAR,38,moist_mean,HYY,lm,0.23511503099102266,10.395767592329518
KAR,38,moist_mean,KAR,lm,0.030911775108174184,11.707674929497836
KAR,38,moist_mean,KIL,gam,0.04262476446713355,13.408047428577753
KAR,38,moist_mean,VAR,gam,0.09036732913335155,15.40004007888195
KAR,38,moist_mean,TII,gam,0.3502357525349712,18.342312728309768
KAR,38,moist_mean,PIS,gam,0.03090339893698402,13.19075954548064
KAR,38,moist_mean,HYY,gam,0.21913343979156796,10.004271781731461
KAR,38,moist_mean,KAR,gam,0.004062357361471171,13.735575422149607
KAR,39,moist_mean,KIL,lm,0.0802526198140919,16.453328570773156
KAR,39,moist_mean,VAR,lm,0.029352429340816666,16.78670984157643
KAR,39,moist_mean,TII,lm,0.40829785011997627,23.352948789612718
KAR,39,moist_mean,PIS,lm,0.14869906371290867,13.758380103396124
KAR,39,moist_mean,HYY,lm,0.11911526017748501,12.582126937773637
KAR,39,moist_mean,KAR,lm,0.1283895160776862,12.620426093396906
KAR,39,moist_mean,KIL,gam,0.014183652656054707,16.490548909021918
KAR,39,moist_mean,VAR,gam,0.01584586602991448,16.691974470131562
KAR,39,moist_mean,TII,gam,0.30436087474529855,23.487705588088215
KAR,39,moist_mean,PIS,gam,0.008354392760492131,15.218339922225042
KAR,39,moist_mean,HYY,gam,0.16916138149110566,11.118148548535434
KAR,39,moist_mean,KAR,gam,0.1062172388606004,13.074687118115865
KAR,40,moist_mean,KIL,lm,0.06849604193835546,15.279116088061038
KAR,40,moist_mean,VAR,lm,0.034929302104486505,16.75603227807845
KAR,40,moist_mean,TII,lm,0.431536436618282,22.571541531791276
KAR,40,moist_mean,PIS,lm,0.18211841539175838,13.298673769214103
KAR,40,moist_mean,HYY,lm,0.13439131684360417,13.123260475878205
KAR,40,moist_mean,KAR,lm,0.1010389388301705,12.914722930217572
KAR,40,moist_mean,KIL,gam,0.01617546219617692,15.391622268869579
KAR,40,moist_mean,VAR,gam,0.005748734774223027,16.884403425536878
KAR,40,moist_mean,TII,gam,0.3145971337472012,22.395272587529377
KAR,40,moist_mean,PIS,gam,0.01099407509060663,15.051310583406359
KAR,40,moist_mean,HYY,gam,0.2284399554815691,11.226858943748548
KAR,40,moist_mean,KAR,gam,0.12884103271283595,12.792993473974706
KAR,13,moist_mean,KIL,lm,NA,NA
KAR,13,moist_mean,VAR,lm,NA,NA
KAR,13,moist_mean,TII,lm,NA,NA
KAR,13,moist_mean,PIS,lm,NA,NA
KAR,13,moist_mean,HYY,lm,NA,NA
KAR,13,moist_mean,KAR,lm,0.45702975973573445,11.06423786326993
KAR,13,moist_mean,KIL,gam,NA,NA
KAR,13,moist_mean,VAR,gam,NA,NA
KAR,13,moist_mean,TII,gam,NA,NA
KAR,13,moist_mean,PIS,gam,NA,NA
KAR,13,moist_mean,HYY,gam,NA,NA
KAR,13,moist_mean,KAR,gam,0.4441889586636433,11.539145963708451
KAR,14,moist_mean,KIL,lm,NA,NA
KAR,14,moist_mean,VAR,lm,NA,NA
KAR,14,moist_mean,TII,lm,NA,NA
KAR,14,moist_mean,PIS,lm,NA,NA
KAR,14,moist_mean,HYY,lm,NA,NA
KAR,14,moist_mean,KAR,lm,0.2905618186485466,12.17370753436945
KAR,14,moist_mean,KIL,gam,NA,NA
KAR,14,moist_mean,VAR,gam,NA,NA
KAR,14,moist_mean,TII,gam,NA,NA
KAR,14,moist_mean,PIS,gam,NA,NA
KAR,14,moist_mean,HYY,gam,NA,NA
KAR,14,moist_mean,KAR,gam,0.31004499661688995,12.088652872227444
KAR,41,moist_mean,KIL,lm,0.02441081532498816,13.318185382249773
KAR,41,moist_mean,VAR,lm,0.019983062127231433,15.267863346940675
KAR,41,moist_mean,TII,lm,0.2771879359342494,18.74425435156252
