term,estimate,std.error,statistic,p.value,area,week,resp,model,edf,ref.df
tpi500,-1.269880844400594,0.6890061054562668,-1.8430618166433606,0.06660677342940424,KIL,38,moist_mean,lm,NA,NA
wet_effect,4.621885324516914,0.8877739563383598,5.206151060772233,4.2724085042258433e-7,KIL,38,moist_mean,lm,NA,NA
soil_typesilt,5.308565771023019,1.3215733685685003,4.016852864380238,7.990134934359796e-5,KIL,38,moist_mean,lm,NA,NA
soil_typepeat,20.821904611550824,2.6433165280837962,7.877189277307294,1.3224548731186507e-13,KIL,38,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.6932916114522842,0.10090667910109269,KIL,38,moist_mean,gam,1.8057744035873937,1.962128590494228
s(twi_luke),NA,NA,4.693426386008744,0.031295598042948236,KIL,38,moist_mean,gam,1.0002975505116125,1.0005937685565454
s(dtw_0_5ha),NA,NA,2.5108916737926372,0.11441861596767428,KIL,38,moist_mean,gam,1.0002456895690508,1.0004899224875057
s(tpi20),NA,NA,0.6402512850523354,0.4244660760221502,KIL,38,moist_mean,gam,1.000205584076456,1.0004037477751577
s(tpi500),NA,NA,1.6037716735132688,0.1451353807780832,KIL,38,moist_mean,gam,1.3341917067216509,1.5565481265026317
s(wet_effect),NA,NA,29.979798394413965,6.605327376174586e-7,KIL,38,moist_mean,gam,1.0002673648920966,1.0005342756175157
(Intercept),25.810866777451132,1.3974165222022925,18.47041763666417,1.8806283717836937e-44,KIL,39,moist_mean,lm,NA,NA
pisr_summer_10m,-0.36755854020869166,0.6662081422839186,-0.5517172740468382,0.5817836320722364,KIL,39,moist_mean,lm,NA,NA
twi_luke,2.049095025558031,0.8608298434942421,2.3803717320492006,0.01827406843057528,KIL,39,moist_mean,lm,NA,NA
dtw_0_5ha,1.5426196051874805,0.7980167509088993,1.9330666974477886,0.05469894971955082,KIL,39,moist_mean,lm,NA,NA
tpi20,0.5803807782099227,0.7775929776181809,0.746381198024277,0.45635008981753955,KIL,39,moist_mean,lm,NA,NA
tpi500,-0.6913764531929001,0.7758264317366427,-0.8911483611679661,0.3739649553570802,KIL,39,moist_mean,lm,NA,NA
wet_effect,4.516325347558041,0.9690271931701124,4.660679678950147,5.8839013719941555e-6,KIL,39,moist_mean,lm,NA,NA
soil_typesilt,6.581132054264068,1.5499657262311428,4.245985535607024,3.387443043206165e-5,KIL,39,moist_mean,lm,NA,NA
soil_typepeat,23.047538803119238,2.809055122360656,8.204729988976041,3.2768389966727477e-14,KIL,39,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.397621054258264,0.19931072775468883,KIL,39,moist_mean,gam,1.7547242174424826,1.9396466717143865
s(twi_luke),NA,NA,5.797410222670086,0.016994227470789436,KIL,39,moist_mean,gam,1.000132489343915,1.0002644653536894
s(dtw_0_5ha),NA,NA,2.2325482904519443,0.13678164903195184,KIL,39,moist_mean,gam,1.0002018456116946,1.000402523232138
s(tpi20),NA,NA,1.0973901519727187,0.2960439868177892,KIL,39,moist_mean,gam,1.0003139549371154,1.0006135105390908
s(tpi500),NA,NA,0.9942268176218857,0.2803202996918512,KIL,39,moist_mean,gam,1.6520940808698075,1.8787638548871657
s(wet_effect),NA,NA,24.66805868730899,1.6633216784467386e-6,KIL,39,moist_mean,gam,1.0001383799125212,1.0002765671503115
(Intercept),25.075142494719017,1.2069149079797261,20.776230643047317,1.3405295969904968e-54,KIL,40,moist_mean,lm,NA,NA
pisr_summer_10m,-0.6734525991133101,0.6041714200718713,-1.1146713941437303,0.2661597280210401,KIL,40,moist_mean,lm,NA,NA
twi_luke,1.8446782477144332,0.7928657907196616,2.3265958366548665,0.020860410190195862,KIL,40,moist_mean,lm,NA,NA
dtw_0_5ha,1.3379496427172106,0.7441014203970547,1.798074302832639,0.07348232964292062,KIL,40,moist_mean,lm,NA,NA
tpi20,0.6986650879686185,0.7582370200111791,0.9214336276515722,0.357793786295016,KIL,40,moist_mean,lm,NA,NA
tpi500,-0.8358368954197137,0.7073861337947598,-1.1815850714176177,0.23859596454639517,KIL,40,moist_mean,lm,NA,NA
wet_effect,4.713719650169118,0.9139516949077333,5.157515081412464,5.412922070031995e-7,KIL,40,moist_mean,lm,NA,NA
soil_typesilt,5.389923376308314,1.3580348634548434,3.9689138484974813,9.664773597780208e-5,KIL,40,moist_mean,lm,NA,NA
soil_typepeat,22.06517950994763,2.7146919266471397,8.128060238938376,2.7274372242322645e-14,KIL,40,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.949367530835613,0.08086995221635734,KIL,40,moist_mean,gam,1.799010097307119,1.9594539270552147
s(twi_luke),NA,NA,4.9997849862793595,0.026304568470883583,KIL,40,moist_mean,gam,1.0002829573238579,1.000564644052944
s(dtw_0_5ha),NA,NA,1.1711837673013914,0.2802916140009332,KIL,40,moist_mean,gam,1.0002315476306214,1.0004617594779024
s(tpi20),NA,NA,1.0706825482855067,0.3019053653682041,KIL,40,moist_mean,gam,1.000233805509662,1.0004592601883926
s(tpi500),NA,NA,0.5777229776222197,0.40804195911988966,KIL,40,moist_mean,gam,1.3193384680832774,1.5365473128035045
s(wet_effect),NA,NA,29.32885487074348,7.513972789530143e-7,KIL,40,moist_mean,gam,1.0003120072052176,1.0006234772164564
(Intercept),26.07678144007994,1.2045771249738166,21.648079562067693,3.230930180176278e-57,KIL,41,moist_mean,lm,NA,NA
pisr_summer_10m,-0.4321686046209369,0.6030094452934767,-0.7166862940440447,0.4743011726104627,KIL,41,moist_mean,lm,NA,NA
twi_luke,1.5495006338172883,0.7919247596946254,1.9566260744452444,0.051612221089419937,KIL,41,moist_mean,lm,NA,NA
dtw_0_5ha,1.4433182945236056,0.7450876551849537,1.9371120759816234,0.053967065392716826,KIL,41,moist_mean,lm,NA,NA
tpi20,0.6460204168462449,0.7575000111081538,0.8528322209542619,0.39464735362637926,KIL,41,moist_mean,lm,NA,NA
tpi500,-0.9430344439697386,0.7079194257486766,-1.3321211562635262,0.18415037953611813,KIL,41,moist_mean,lm,NA,NA
wet_effect,4.44654626882476,0.912920521901487,4.870682783604448,2.0799516590294705e-6,KIL,41,moist_mean,lm,NA,NA
soil_typesilt,5.423626626323276,1.3570163333116543,3.9967290689033135,8.673640896077423e-5,KIL,41,moist_mean,lm,NA,NA
soil_typepeat,21.547023180764196,2.7103683704170844,7.949850439498907,8.598111060351093e-14,KIL,41,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.5402916404625886,0.11617006845823524,KIL,41,moist_mean,gam,1.798854881316237,1.9593759224344933
s(twi_luke),NA,NA,3.488811329478769,0.06304829227148678,KIL,41,moist_mean,gam,1.0002746350263052,1.0005480408298897
s(dtw_0_5ha),NA,NA,1.5085071968751065,0.2206251247914956,KIL,41,moist_mean,gam,1.0002316675808571,1.0004618853972085
s(tpi20),NA,NA,0.9612602135347906,0.32796055477596947,KIL,41,moist_mean,gam,1.0002584204346716,1.0005072117978104
s(tpi500),NA,NA,0.7663118876481024,0.33038478958243345,KIL,41,moist_mean,gam,1.3619476203068472,1.5927202863608727
s(wet_effect),NA,NA,26.379332818203352,7.424581811577013e-7,KIL,41,moist_mean,gam,1.000286484766704,1.0005724718885365
(Intercept),37.66250739507436,1.5161353381863187,24.841124961923413,1.626850903981698e-25,VAR,23,moist_mean,lm,NA,NA
pisr_summer_10m,0.8178317577055066,1.3919880943235692,0.587527839527197,0.5602358151595326,VAR,23,moist_mean,lm,NA,NA
twi_luke,2.8279076958950924,1.685780525683237,1.6775064445289862,0.10144154959435295,VAR,23,moist_mean,lm,NA,NA
dtw_0_5ha,-2.6319293506770403,2.8675326946603827,-0.9178376084701464,0.3643454755864487,VAR,23,moist_mean,lm,NA,NA
tpi20,-1.8979500891142338,1.581947150290541,-1.1997556863803294,0.23747217514688373,VAR,23,moist_mean,lm,NA,NA
tpi500,3.9831094026887186,1.9837257793777072,2.0078931493939733,0.051617679385673375,VAR,23,moist_mean,lm,NA,NA
wet_effect,9.430572763595066,1.9151988189858147,4.924069851185991,1.5910627481228257e-5,VAR,23,moist_mean,lm,NA,NA
soil_typepeat,-3.2123303540348047,4.040337646731774,-0.7950648274738267,0.4313880308990006,VAR,23,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.16401016023601386,0.6877845302444898,VAR,23,moist_mean,gam,1.0000229660419835,1.0000457145334243
s(twi_luke),NA,NA,1.9176129932572572,0.1741961797048333,VAR,23,moist_mean,gam,1.0000385609174938,1.0000771050204458
s(dtw_0_5ha),NA,NA,1.5701443722809396,0.2178399941979391,VAR,23,moist_mean,gam,1.0000244347878102,1.0000487890169572
s(tpi20),NA,NA,3.394236211820754,0.07322777123840946,VAR,23,moist_mean,gam,1.0000336802317669,1.000067192709952
s(tpi500),NA,NA,5.69944183130534,0.02204817010691068,VAR,23,moist_mean,gam,1.0000265090010765,1.0000528560192614
s(wet_effect),NA,NA,14.092209695138111,2.7466455498503795e-5,VAR,23,moist_mean,gam,1.7423791228811056,1.9336308440840764
(Intercept),33.004692911816704,1.7514726388658408,18.843967173354624,1.688044809834584e-21,VAR,24,moist_mean,lm,NA,NA
pisr_summer_10m,1.7499729878680932,1.5490329317779352,1.1297196799163751,0.2653236367109276,VAR,24,moist_mean,lm,NA,NA
twi_luke,0.1458107164784314,1.9142179189781796,0.07617247494802785,0.9396616014349884,VAR,24,moist_mean,lm,NA,NA
dtw_0_5ha,-2.4074777938260947,3.30828357540567,-0.7277120412904398,0.4710283020491267,VAR,24,moist_mean,lm,NA,NA
tpi20,-3.40526752467917,1.7262394312603628,-1.9726507592245848,0.0554751266607818,VAR,24,moist_mean,lm,NA,NA
tpi500,2.9094097835466126,2.2711842575523797,1.2810100166342464,0.20756758924345606,VAR,24,moist_mean,lm,NA,NA
wet_effect,10.796535022261775,2.206981496535967,4.891991636181724,1.669428604401404e-5,VAR,24,moist_mean,lm,NA,NA
soil_typepeat,0.5238912440021097,4.665549780807267,0.1122892839247473,0.9111556668840703,VAR,24,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.2761602241459815,0.2653348938342876,VAR,24,moist_mean,gam,1.000037779902779,1.0000755579185052
s(twi_luke),NA,NA,0.005802455260667398,0.9398543527914255,VAR,24,moist_mean,gam,1.0000352012526241,1.000070400997227
s(dtw_0_5ha),NA,NA,0.5295658615865363,0.4710488270819071,VAR,24,moist_mean,gam,1.000046114066833,1.0000922256353628
s(tpi20),NA,NA,3.890827173483668,0.05548810046165298,VAR,24,moist_mean,gam,1.0000603345881383,1.000120664679676
s(tpi500),NA,NA,1.64064135249551,0.20759107380777897,VAR,24,moist_mean,gam,1.0000581543047973,1.000116304520966
s(wet_effect),NA,NA,23.9300517997757,1.688723456305663e-5,VAR,24,moist_mean,gam,1.000020157590655,1.0000403145252128
(Intercept),27.541083706040144,1.9238595310402287,14.315537731150627,4.1056953994730884e-17,VAR,25,moist_mean,lm,NA,NA
pisr_summer_10m,1.3262242267873299,1.6716743309628754,0.7933508352810753,0.43237387453947274,VAR,25,moist_mean,lm,NA,NA
twi_luke,0.1558821799886636,2.05108927285886,0.07599970515734358,0.9398078680966535,VAR,25,moist_mean,lm,NA,NA
dtw_0_5ha,-2.3147239926995,3.581360409413853,-0.6463253423517744,0.5218541799206327,VAR,25,moist_mean,lm,NA,NA
tpi20,-3.5150994057369322,1.8103549583381746,-1.941663091841192,0.05942707170993138,VAR,25,moist_mean,lm,NA,NA
tpi500,1.9753487766543334,2.4756269625187612,0.7979185905474898,0.4297496273440804,VAR,25,moist_mean,lm,NA,NA
wet_effect,12.29882784871985,2.3831767305386493,5.160686444743882,7.533870256545661e-6,VAR,25,moist_mean,lm,NA,NA
soil_typepeat,2.7265809997224837,4.98816471773321,0.546610056806932,0.5877606076111567,VAR,25,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.6389319350885717,0.4289372303314311,VAR,25,moist_mean,gam,1.0000097216340458,1.0000194406890628
s(twi_luke),NA,NA,0.005931109068015734,0.9391046646552637,VAR,25,moist_mean,gam,1.0000176986161087,1.000035373013939
s(dtw_0_5ha),NA,NA,0.41621122415498485,0.522642684815413,VAR,25,moist_mean,gam,1.000054311773827,1.0001085853290284
s(tpi20),NA,NA,3.6782465455959326,0.062179080432882505,VAR,25,moist_mean,gam,1.0211491972209383,1.0418509911010436
s(tpi500),NA,NA,0.6391181617083812,0.42886280441348557,VAR,25,moist_mean,gam,1.000025217421706,1.0000503835863033
s(wet_effect),NA,NA,26.667135568017066,7.634145225476896e-6,VAR,25,moist_mean,gam,1.0000176529504372,1.0000353026873485
(Intercept),24.692103794307368,1.9889343963713504,12.414740194224661,3.997969598939301e-15,VAR,26,moist_mean,lm,NA,NA
pisr_summer_10m,1.0895405027350087,1.7282189903882355,0.6304412281051541,0.5320829623748184,VAR,26,moist_mean,lm,NA,NA
twi_luke,0.3739966046225356,2.1204677051507588,0.17637458175574788,0.8609123806534271,VAR,26,moist_mean,lm,NA,NA
dtw_0_5ha,-2.087893810705303,3.7025005148033587,-0.5639145227279441,0.5760409681902856,VAR,26,moist_mean,lm,NA,NA
tpi20,-3.880267402171594,1.8715905128132388,-2.0732459240451364,0.04480194431085822,VAR,26,moist_mean,lm,NA,NA
tpi500,1.7681609361596486,2.5593654520481373,0.6908591091376475,0.49374579461459456,VAR,26,moist_mean,lm,NA,NA
wet_effect,13.0275230907908,2.463788075752721,5.287598888476117,5.035625705878131e-6,VAR,26,moist_mean,lm,NA,NA
soil_typepeat,3.762416433124755,5.156890210430918,0.7295901753957181,0.47000027444911774,VAR,26,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.4017468528178203,0.5298731783566533,VAR,26,moist_mean,gam,1.0000748591985809,1.000149701072056
s(twi_luke),NA,NA,0.031315838517147344,0.8605444233377451,VAR,26,moist_mean,gam,1.000037616972023,1.000075202937776
s(dtw_0_5ha),NA,NA,0.3172218257993046,0.5765404777778352,VAR,26,moist_mean,gam,1.0000483844341383,1.0000967476946396
s(tpi20),NA,NA,4.232294186141166,0.04611829941334933,VAR,26,moist_mean,gam,1.012177910815035,1.0242073865985517
s(tpi500),NA,NA,0.4783590620812355,0.4932438596076933,VAR,26,moist_mean,gam,1.0000621230157964,1.00012416942132
s(wet_effect),NA,NA,27.977441997967574,5.18192386661509e-6,VAR,26,moist_mean,gam,1.000031158473999,1.0000623127819102
(Intercept),33.32779909515848,1.766123314320705,18.870595742051673,3.273593815152479e-21,VAR,27,moist_mean,lm,NA,NA
pisr_summer_10m,1.3969188811370883,1.5346146442763682,0.9102733942668657,0.3682701837071396,VAR,27,moist_mean,lm,NA,NA
twi_luke,-0.020822850956497947,1.882921557474867,-0.011058798957309133,0.991232913103286,VAR,27,moist_mean,lm,NA,NA
dtw_0_5ha,-0.6900880143423163,3.2877265798251725,-0.2098982374559299,0.8348397938767078,VAR,27,moist_mean,lm,NA,NA
tpi20,-3.437600623706661,1.6619249209885696,-2.0684451988732797,0.04527436149008918,VAR,27,moist_mean,lm,NA,NA
tpi500,3.0372180774443915,2.27265162841762,1.3364204348200592,0.18915702637001958,VAR,27,moist_mean,lm,NA,NA
wet_effect,9.963023900272184,2.1877813416424994,4.5539395142625825,5.0591007678188974e-5,VAR,27,moist_mean,lm,NA,NA
soil_typepeat,2.54092195690499,4.579187753326865,0.5548848603246205,0.5821421119605626,VAR,27,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.5105472738638311,0.4378093824713611,VAR,27,moist_mean,gam,1.2858383956728627,1.489214585888687
s(twi_luke),NA,NA,0.00134783322662762,0.9713023928013713,VAR,27,moist_mean,gam,1.0000358480240938,1.000071117749796
s(dtw_0_5ha),NA,NA,0.016085991416682977,0.8998843607355883,VAR,27,moist_mean,gam,1.0000403301070908,1.0000790440219132
s(tpi20),NA,NA,3.4773252059234134,0.06749741878006105,VAR,27,moist_mean,gam,1.2801224074147821,1.480942329712676
s(tpi500),NA,NA,1.7788015751002828,0.18256622107007614,VAR,27,moist_mean,gam,1.01552299581613,1.0302176812662276
s(wet_effect),NA,NA,21.72859602562893,3.821873803477871e-5,VAR,27,moist_mean,gam,1.0000324416333237,1.0000642297279299
(Intercept),32.83920831146924,1.7772915230029906,18.477108502707907,6.869124125586763e-21,VAR,28,moist_mean,lm,NA,NA
pisr_summer_10m,1.3865754418540515,1.5443188911175703,0.8978556500404101,0.37477219352566227,VAR,28,moist_mean,lm,NA,NA
twi_luke,0.21779612185993227,1.894828348306368,0.11494240206750253,0.9090805370140499,VAR,28,moist_mean,lm,NA,NA
dtw_0_5ha,-0.8982259013211883,3.3085167569527005,-0.2714889986377148,0.7874469239763378,VAR,28,moist_mean,lm,NA,NA
tpi20,-3.708404817078568,1.6724342235844818,-2.2173696069974262,0.032494470102521086,VAR,28,moist_mean,lm,NA,NA
tpi500,3.145339987403569,2.287022905577316,1.3752988567508846,0.17688782844229278,VAR,28,moist_mean,lm,NA,NA
wet_effect,9.407593384528539,2.2016159353973936,4.273040194374529,1.2003189376301212e-4,VAR,28,moist_mean,lm,NA,NA
soil_typepeat,2.976358094328647,4.608144578713768,0.6458907795725916,0.5221326184580037,VAR,28,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.5296520025825251,0.4306590041559379,VAR,28,moist_mean,gam,1.231231226087567,1.4085468604931175
s(twi_luke),NA,NA,0.010250198658975262,0.9200352476039177,VAR,28,moist_mean,gam,1.0000356180317749,1.0000706566908317
s(dtw_0_5ha),NA,NA,0.038576344287893215,0.845429011853148,VAR,28,moist_mean,gam,1.000040044180544,1.0000786565581647
s(tpi20),NA,NA,3.9244692592375405,0.049615381803095826,VAR,28,moist_mean,gam,1.301439029415174,1.5115642849796622
s(tpi500),NA,NA,2.005160988811958,0.1648225099408417,VAR,28,moist_mean,gam,1.0001846920354944,1.0003625244618133
s(wet_effect),NA,NA,19.119980069998764,9.233129226060566e-5,VAR,28,moist_mean,gam,1.0000325277400743,1.000064480121789
(Intercept),26.63347013521148,2.0182330407518116,13.196429548735486,3.696235984846229e-16,VAR,29,moist_mean,lm,NA,NA
pisr_summer_10m,1.5904327155890992,1.7434068429590293,0.912255634427652,0.36709977153464524,VAR,29,moist_mean,lm,NA,NA
twi_luke,0.8770054879285722,2.159251870540775,0.4061617358742545,0.6867885626474591,VAR,29,moist_mean,lm,NA,NA
dtw_0_5ha,0.0320873650667731,3.739032554118686,0.008581729258127922,0.9931955136281376,VAR,29,moist_mean,lm,NA,NA
tpi20,-4.802024547067009,1.8649751150721088,-2.574846446077829,0.013833814930979155,VAR,29,moist_mean,lm,NA,NA
tpi500,3.03886827096299,2.591026772725146,1.1728432538606388,0.24779602205185833,VAR,29,moist_mean,lm,NA,NA
wet_effect,10.285353393898408,2.4745432126970184,4.1564654604226305,1.654902194198285e-4,VAR,29,moist_mean,lm,NA,NA
soil_typepeat,4.935773761320753,5.258246530975365,0.9386729458660822,0.3535324889488147,VAR,29,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.6713566426198752,0.20363947383700565,VAR,29,moist_mean,gam,1.000121056587375,1.0002413127839158
s(twi_luke),NA,NA,0.23141292970290017,0.6331766706010751,VAR,29,moist_mean,gam,1.0000280274403277,1.000055612929851
s(dtw_0_5ha),NA,NA,0.0014186809282671032,0.9704314749493581,VAR,29,moist_mean,gam,1.0000266543807244,1.0000531238866983
s(tpi20),NA,NA,5.0161335401633425,0.01776579707648057,VAR,29,moist_mean,gam,1.6824833537637294,1.8980406187671568
s(tpi500),NA,NA,1.3921729790489392,0.22137283495549304,VAR,29,moist_mean,gam,1.047420422610057,1.0914499579705856
s(wet_effect),NA,NA,19.527850082520143,7.69814491611287e-5,VAR,29,moist_mean,gam,1.0000318945985205,1.000063709791325
(Intercept),28.875458436065117,1.9910644714300214,14.502523072658816,7.664577295706546e-17,VAR,30,moist_mean,lm,NA,NA
pisr_summer_10m,2.4038571902564883,1.918241970296335,1.2531563939689705,0.2180104846851302,VAR,30,moist_mean,lm,NA,NA
twi_luke,-0.0698439039157894,2.182042549021964,-0.0320084977018871,0.9746373207011292,VAR,30,moist_mean,lm,NA,NA
dtw_0_5ha,0.3481416303741362,3.683733492128141,0.09450782232701917,0.9252157343736278,VAR,30,moist_mean,lm,NA,NA
tpi20,-5.698058920131257,1.8987548387759068,-3.000945042386143,0.004797782403578152,VAR,30,moist_mean,lm,NA,NA
tpi500,3.1650618625800924,2.5923756261886126,1.220911750058945,0.2298428574429513,VAR,30,moist_mean,lm,NA,NA
wet_effect,10.396694269123376,2.488980624752965,4.177089273306522,1.7255697537322094e-4,VAR,30,moist_mean,lm,NA,NA
soil_typepeat,3.6169454712971074,5.197496437190799,0.6959014816087175,0.49083893484588614,VAR,30,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,3.1550155910101907,0.10016301826147661,VAR,30,moist_mean,gam,1.6753907230196554,1.894608662253838
s(twi_luke),NA,NA,0.023289523214321928,0.8796704111865796,VAR,30,moist_mean,gam,1.0000365174997112,1.0000721598677906
s(dtw_0_5ha),NA,NA,0.15655941680087793,0.6946913819085756,VAR,30,moist_mean,gam,1.0000196850818517,1.0000383561501038
s(tpi20),NA,NA,7.187050180734476,0.0034447733444965545,VAR,30,moist_mean,gam,1.7623009167241457,1.9434795842991113
s(tpi500),NA,NA,1.984010760746155,0.16754373781182869,VAR,30,moist_mean,gam,1.0000107145747394,1.000020358417485
s(wet_effect),NA,NA,21.9504978397033,3.927916529233855e-5,VAR,30,moist_mean,gam,1.0000274042658577,1.0000546962454224
(Intercept),25.751097853319678,2.082607927529468,12.364832339742119,1.0442210022148268e-14,VAR,31,moist_mean,lm,NA,NA
pisr_summer_10m,2.088525537497703,2.006437255841166,1.0409124588459273,0.3046704147176848,VAR,31,moist_mean,lm,NA,NA
twi_luke,0.18913794339690193,2.2823666315214384,0.08286922038937343,0.9344022397725427,VAR,31,moist_mean,lm,NA,NA
dtw_0_5ha,-0.9211460694584239,3.8531010339920644,-0.2390661603036286,0.8123735806016694,VAR,31,moist_mean,lm,NA,NA
tpi20,-6.027499632798511,1.9860541616864575,-3.0349120125104045,0.004386363618823483,VAR,31,moist_mean,lm,NA,NA
tpi500,3.0915595977643937,2.7115656512905266,1.1401382062400056,0.2615556399579368,VAR,31,moist_mean,lm,NA,NA
